"customer_id","name","street_address","state","city","zipcode","phone_number"
891,"Samuel Klein","50984 Daniel Fords","PA","Erie",63792,"(379) 314-4791"
892,"Steven Kim","487 Torres Motorway","NY","Buffalo",22212,"(053) 243-2896"
893,"Leah Reynolds","519 Mark Field","TX","Fort Worth",25086,"(525) 620-1813"
894,"Michelle Chavez","630 Sarah Court Suite 782","GA","Columbus",12972,"(547) 675-4252"
895,"Andre Walker","61235 Reyes Way Suite 712","FL","Jacksonville",80411,"(718) 401-8430"
896,"Lauren Smith","817 Shaun Canyon","CA","Sacramento",3966,"(243) 339-6694"
897,"David Singh","88331 Vargas Heights Apt. 875","OH","Toledo",97400,"(985) 005-7644"
898,"Logan Logan","2083 Davis Rapid Suite 513","TX","San Antonio",12317,"(717) 263-5576"
899,"Richard Snow","966 Moore Path Apt. 482","NY","Rochester",93560,"(071) 082-9989"
900,"Randall Fisher","9021 Justin Manors","PA","Allentown",72002,"(459) 489-0455"
901,"Aaron Thomas","8110 Morgan Manor","CA","San Diego",36851,"(283) 381-7613"
902,"Lauren Reilly","5235 Ballard Prairie Suite 835","MA","Boston",91861,"(557) 852-3356"
903,"Amanda Acosta","41771 Pamela Courts Suite 920","MI","Warren",89610,"(917) 631-1689"
904,"Gary Saunders","8616 Gomez Cliff Suite 112","TX","Austin",9911,"(715) 936-0590"
905,"Shelly Melton","5541 Boone Dale","NJ","Trenton",538,"(553) 581-6115"
906,"Amanda Sullivan","97609 Coleman Course Apt. 772","MI","Warren",76773,"(111) 565-0319"
907,"Jeffrey Williams","1334 Powers Keys","NY","Buffalo",91584,"(380) 622-5215"
908,"James Jenkins","5592 Diaz Grove","TX","Austin",37304,"(093) 130-6526"
909,"Kenneth Hardin","966 Holmes Freeway Suite 817","CA","Sacramento",33498,"(844) 663-3760"
910,"Jennifer Strickland","77940 Adams Lakes Apt. 295","CA","Sacramento",90433,"(684) 855-8982"
911,"Charles Bowen","786 Hamilton Mission","TX","Austin",88912,"(120) 445-8964"
912,"Jimmy Pena","461 John Views Suite 583","OH","Columbus",25837,"(896) 459-0098"
913,"Joseph Grant","0648 Kenneth Circle Apt. 004","FL","Miami",81505,"(085) 761-5854"
914,"Michael Garcia","435 Jeffrey Haven Suite 404","NY","Rochester",66932,"(771) 869-5851"
915,"Brandon Williams","8563 Audrey Stream Apt. 610","CA","San Francisco",27603,"(276) 868-2507"
916,"James Hayes","926 Manning Junctions","CA","San Diego",77112,"(047) 845-2373"
917,"Nicholas Hunter","68221 April Overpass Apt. 093","IL","Champaign",11437,"(065) 696-8442"
918,"Matthew Sutton","1138 Summers Throughway Apt. 065","IL","Rockford",92219,"(248) 445-5040"
919,"Paula Kerr","86966 Penny Ridge","CA","Sacramento",61561,"(574) 964-9337"
920,"Keith Harvey","0329 David Dale Apt. 092","CA","San Jose",47904,"(464) 658-9267"
921,"Arthur Clark","06518 Jonathan Stravenue Suite 217","MI","Lansing",88842,"(351) 043-2001"
922,"Terry Hernandez","5215 Franklin Curve","IL","Chicago",15552,"(659) 002-1281"
923,"Joseph Benson DDS","8725 Riley Haven Suite 408","NY","Syracuse",45867,"(280) 668-7173"
924,"Elizabeth Stewart","50978 Mckinney Ports","NJ","Paterson",10817,"(918) 811-1377"
925,"Daniel Larson","413 Hines Streets","TX","San Antonio",99154,"(141) 820-9520"
926,"Amy Richardson","6769 Hale Gateway","NC","Charlotte",44584,"(883) 961-7011"
927,"Ashley Vaughan","123 Joshua Lights Apt. 068","FL","Jacksonville",8104,"(986) 825-4354"
928,"Tracy Bowman","9718 Trevino Lake","CA","Los Angeles",71945,"(578) 571-3957"
929,"Brenda Anderson","44546 Mcdowell Courts Suite 575","CA","San Diego",99343,"(197) 415-5855"
930,"Tim Banks","9491 Mathews Stravenue Apt. 632","NY","New York",82881,"(962) 946-7813"
931,"Ian Ellis","984 Williams Walks Suite 585","CA","San Jose",1404,"(824) 922-1740"
932,"Richard Bryant","390 Joseph Hills Suite 066","NC","Durham",57174,"(414) 666-0360"
933,"Kathleen Shaw","19830 Barrera Isle Suite 787","GA","Savannah",60567,"(691) 458-2581"
934,"Laura Gonzalez","3051 Smith Coves Suite 126","NY","Buffalo",12943,"(680) 655-2785"
935,"Lisa James","8459 Brown Rest Apt. 956","IL","Champaign",99064,"(140) 747-3445"
936,"Sharon Carrillo","146 William Plaza Apt. 337","GA","Macon",58701,"(638) 381-1162"
937,"Monique Harding","5655 Rivera Fields Suite 533","CA","Los Angeles",12671,"(513) 333-1273"
938,"Adrian White","0950 Cindy Path Suite 732","IL","Peoria",19914,"(462) 915-0571"
939,"Connie Walker","510 Carlson Springs","CA","San Francisco",4770,"(949) 506-2106"
940,"Lydia Stanley","12781 Williams Ranch","OH","Columbus",66434,"(862) 020-6210"
941,"Arthur Steele","5610 Webb Brook","CA","San Diego",26755,"(447) 428-9385"
942,"Lee Moore","28797 Stanley Street","FL","Jacksonville",62633,"(046) 479-5662"
943,"Ronald Rodriguez","52880 Lauren Shoal Suite 428","MI","Grand Rapids",22735,"(757) 345-6517"
944,"Susan Carter","1199 Diaz Ridge","NY","New York",4935,"(417) 193-4926"
945,"Samantha Delgado","47413 Byrd Cliff Apt. 473","TX","Fort Worth",16011,"(968) 164-2254"
946,"Arthur Vasquez","40333 Dawson Tunnel Apt. 105","TX","Fort Worth",59410,"(927) 331-9932"
947,"Kristin Washington","6480 James Forest","VA","Richmond",27651,"(746) 291-4467"
948,"Natalie Sanchez","472 Miles Union","TX","San Antonio",61945,"(348) 414-4828"
949,"Bryan Smith","9619 Cole Prairie","FL","Orlando",164,"(428) 099-7666"
950,"Christopher Hensley","3608 Rojas Inlet Apt. 092","TX","Fort Worth",20848,"(815) 077-7780"
951,"Melissa Myers","80047 Johnson Station","PA","Pittsburgh",28446,"(934) 185-4906"
952,"Sarah Mann","11579 Brian Fields","MI","Detroit",68879,"(507) 035-2303"
953,"Dr. Edgar Munoz","1838 Courtney Hollow Apt. 189","CA","San Jose",89338,"(349) 657-0872"
954,"Cheryl Goodwin","62934 Best Fords Apt. 953","PA","Philadelphia",28548,"(636) 979-2434"
955,"Robert Hammond","03892 Higgins Track","CA","Sacramento",33950,"(217) 289-9128"
956,"Leon Becker","117 Amy Underpass","TX","Houston",63240,"(833) 677-4923"
957,"Jonathan Roberson","8383 Emily Harbor","OH","Akron",23741,"(050) 232-5126"
958,"Sean King","10301 Tony Street Suite 571","TN","Knoxville",60336,"(269) 314-5426"
959,"Tyler Ramos","876 Benjamin Mews Apt. 864","CA","San Jose",59693,"(049) 437-8232"
960,"Scott Wilson","8801 Paula Lodge","CA","San Francisco",69293,"(144) 009-7111"
961,"Andrea Kerr","1392 Nicholas Shores Apt. 616","NY","Rochester",84885,"(346) 622-8005"
962,"Jennifer Russell","37531 Katherine Cove","MI","Detroit",3257,"(737) 199-3734"
963,"Christian Gentry","94370 Davis Islands Apt. 162","MA","Worcester",14144,"(348) 958-8279"
964,"Lucas Brooks","643 Ronald Port Apt. 927","TN","Nashville",93753,"(210) 115-5031"
965,"Gina Montgomery","218 Scott Way Apt. 074","NY","New York",76326,"(072) 033-6352"
966,"Megan Stevenson","373 Cory Mount Apt. 749","TX","San Antonio",22099,"(106) 757-2228"
967,"Robin Green","06510 Wall Inlet","IL","Champaign",17837,"(296) 413-0042"
968,"James Harmon","42299 Ho Course","IL","Springfield",7666,"(928) 177-9909"
969,"Nathan Fuller","2396 Davila Stream","TX","Fort Worth",54721,"(377) 989-4621"
970,"Rodney Goodwin","0573 Jean Mission","NJ","Elizabeth",3635,"(749) 072-0626"
971,"Tammy Fowler","01332 Kline Vista Apt. 770","AZ","Gilbert",96986,"(522) 284-5173"
972,"Amber Wells","01889 Charlotte Inlet","MI","Warren",690,"(274) 286-1292"
973,"Judith Mcmillan","67840 Charles Ridge","OH","Toledo",77851,"(236) 424-8572"
974,"Sherri Aguilar","352 Amy Glen","AZ","Gilbert",43612,"(438) 963-9239"
975,"Jessica Cordova","855 Tyler Cliffs","CA","Sacramento",94319,"(723) 122-1380"
976,"Steven Smith","9566 Brown Spurs","CA","San Francisco",72837,"(445) 628-2169"
977,"Courtney Perez","38993 Melissa Rapid Apt. 661","TX","Fort Worth",37148,"(077) 213-1857"
978,"Jessica Turner","66016 Sierra Loaf","MI","Sterling Heights",40263,"(669) 030-6343"
979,"James Boyd","54911 Kathy Gardens","CA","San Diego",9434,"(754) 237-1339"
980,"Aaron Bowers","6546 Luke Parkway Apt. 493","FL","Fort Lauderdale",33402,"(571) 654-5449"
981,"Maria Perry","13537 Francisco Tunnel","MI","Sterling Heights",16164,"(776) 493-9035"
982,"Steven Noble","2320 Adam Fords","CA","San Francisco",98004,"(953) 670-7233"
983,"Christopher Hahn","943 Castro Lodge","VA","Newport News",75825,"(049) 701-0114"
984,"Maria Norton","1386 Baird Stream Apt. 904","NY","Albany",50361,"(175) 297-4756"
985,"Brian Alvarez","97044 Williams Burg Suite 209","NC","Charlotte",70040,"(976) 160-8333"
986,"John Jenkins","821 John Forges","CA","San Diego",93785,"(999) 489-9672"
987,"Jack Miller","3038 Gonzalez Canyon","PA","Erie",53919,"(332) 830-6682"
988,"John Ritter","682 Walters Plains Apt. 644","NY","Albany",31077,"(288) 267-3256"
989,"Christine Barber","4729 Anthony Lakes Apt. 201","PA","Reading",4148,"(915) 744-3081"
990,"Amanda Stevens","351 Garrett Island Apt. 129","NC","Greensboro",10795,"(180) 613-3861"
991,"Erin Ruiz","246 Katherine Camp Apt. 579","FL","Jacksonville",90586,"(186) 541-5631"
992,"Bradley Roberts","271 Martin Landing","OH","Columbus",57301,"(308) 908-1310"
993,"Steven Odonnell","5700 Justin Port Suite 055","FL","Tampa",57828,"(012) 247-1169"
994,"Terry Carr","1113 Rivera Villages","IL","Champaign",47707,"(517) 524-6910"
995,"Pamela Mcdaniel","068 Ronnie Ports Apt. 412","VA","Richmond",91890,"(331) 071-8632"
996,"Christopher Campbell","7706 Hunter Vista","OH","Akron",88030,"(998) 604-6863"
997,"Robert Baldwin","874 Victoria Vista Apt. 545","NY","Buffalo",93897,"(101) 015-1771"
998,"Matthew Ramirez","085 Montgomery Junction Apt. 369","IL","Peoria",67664,"(730) 098-2607"
999,"Monica Lane","6455 Jason Extension","IL","Springfield",48702,"(137) 099-1599"
1000,"Bryan Rogers","853 Moore Gateway Suite 651","FL","Tampa",36844,"(824) 614-0493"
1001,"Bradley Combs","01681 Ana Rue","NC","Raleigh",18767,"(720) 474-6186"
1002,"Mr. Michael Jenkins","959 Matthew Forest Suite 720","AZ","Tucson",59398,"(383) 194-9469"
1003,"Dorothy Cruz","76248 Cantrell Walk Apt. 149","MI","Sterling Heights",45928,"(663) 072-2722"
1004,"Andrew Horton","216 Francis Mountains Suite 781","PA","Allentown",58071,"(731) 190-2762"
1005,"Julie Gordon","98821 Davis Camp Suite 844","TX","Dallas",29404,"(098) 896-7930"
1006,"Thomas Franklin","768 Hanson Pine","NY","Albany",31624,"(257) 655-2212"
1007,"Shannon Douglas","49098 Morales Circles Suite 326","IL","Springfield",8115,"(357) 789-7632"
1008,"Michael Edwards","651 Alicia Radial","OH","Akron",31571,"(256) 341-3962"
1009,"James Murphy","282 Trevor Road Suite 838","TX","Fort Worth",20579,"(724) 018-6352"
1010,"Kelly Woods","865 Hobbs Shores Apt. 948","TX","Fort Worth",51978,"(882) 206-0009"
1011,"Rebecca Castro","4016 Nicole Points Apt. 952","TN","Knoxville",16889,"(650) 900-5856"
1012,"Victoria Martin","1882 Rogers Plaza Apt. 174","OH","Akron",92416,"(468) 011-3722"
1013,"Michael Roberts","980 Mendez Summit Apt. 594","NJ","Newark",9153,"(930) 963-2092"
1014,"David Lewis","1629 Heidi Garden Apt. 861","NY","New York",31017,"(737) 060-0835"
1015,"Diane Walker","05211 Daniel Estates Apt. 921","NY","Syracuse",91607,"(517) 516-8254"
1016,"Kimberly Gonzales","79139 Lisa Radial","FL","Tampa",14604,"(404) 636-3272"
1017,"Sandra Smith","8679 Justin Terrace Apt. 410","CA","Sacramento",69644,"(334) 476-3865"
1018,"Maria Davis","860 Swanson Motorway Suite 638","OH","Toledo",4300,"(254) 935-0043"
1019,"Rachel Davis","3016 Rachel Rue Apt. 170","MA","Lowell",77958,"(020) 218-2143"
1020,"Diane Smith","204 Trevino Parkways Apt. 009","CA","Los Angeles",52607,"(243) 899-9761"
1021,"Danielle Brooks MD","71415 Lopez Junctions Apt. 311","CA","Sacramento",64826,"(860) 287-7651"
1022,"Jonathan Baker","72588 Mcdonald Drive Suite 240","IL","Peoria",86470,"(319) 618-9706"
1023,"Joseph Lara","61976 Collins Lake Apt. 339","TX","Dallas",71790,"(188) 871-3072"
1024,"Karen Schwartz","6234 Richard Island Apt. 863","MA","Springfield",53385,"(187) 975-4604"
1025,"Amber Carter","8942 Tammy Mount","CA","San Francisco",5608,"(949) 847-3527"
1026,"Dr. Bobby Thomas DVM","502 Jennifer Park Apt. 970","CA","San Jose",78438,"(775) 895-3366"
1027,"Mr. Thomas Chapman","504 Dwayne Landing Apt. 724","NJ","Trenton",89920,"(201) 437-4355"
1028,"Audrey Rodriguez","36703 Shawn Rapids Apt. 535","MI","Grand Rapids",32533,"(249) 896-9696"
1029,"Holly Smith","167 Michael Centers","VA","Newport News",17543,"(877) 786-2015"
1030,"Aaron James","41729 Daniel Drive Suite 826","NY","Buffalo",37235,"(250) 573-9219"
